Ticker,Nombre,Índice,Precio,Market Cap (B),PER (Trailing),PER (Forward),PEG,EV/EBITDA,EV/Sales,P/S,P/B,P/FCF,Crec. Ventas YoY (%),Crec. EPS YoY (%),ROIC Aprox. (%),ROE (%),ROA (%),Margen Bruto (%),Margen Operativo (%),Margen Neto (%),Debt/Equity,Current Ratio,Payout Ratio (%)
JBL,Jabil Inc.,S&P 500,313.21,32.820363264,39.697086,18.603434,0.82,14.772,1.054,0.9770873,24.816574,27.087889691542834,11.799999999999999,27.6,35.40621719182999,65.876,5.011,9.2259996,5.210999999999999,2.566,2.9713600000000002,0.981,4.01
JKHY,"Jack Henry & Associates, Inc.",S&P 500,166.2,11.80864,23.641535,21.24233,2.2,13.95,4.687,4.641143,5.5438805,,4.7,-10.2,19.38662175815763,23.572999,,43.897998,21.663,19.760999,0.06398,,34.1
J,Jacobs Solutions Inc.,S&P 500,150.08,17.72157952,49.20656,18.172022,0.45,19.335,1.437,1.2353112,5.3850017,27.446471141969788,34.5,-25.4,13.456575793189979,7.997999999999999,4.551,22.067,7.3870000000000005,2.3800000000000003,1.24734,1.287,45.18
JCI,Johnson Controls International ,S&P 500,143.05,86.651314176,40.295776,23.710587,1.66,22.085,3.821,3.4667459,6.4271917,29.037428481278383,9.3,15.299999999999999,14.04681453960023,14.332,5.402,36.651,15.875,14.319,0.70107,1.0,45.069999
KVUE,Kenvue Inc.,S&P 500,19.06,36.609941504,22.16279,15.422584,1.54,12.672,2.863,2.3760347,3.4679768,19.192629562168207,3.0,8.5,13.08791374829085,15.581,6.992,58.437,19.418,10.7609995,0.8161700000000001,1.005,97.650003
KDP,Keurig Dr Pepper Inc.,S&P 500,32.04,43.600867328,32.04,12.643842,1.06,17.52,4.192,2.170277,1.7417777,9.463534230849799,75.6,-90.0,3.586375003342194,5.1,3.3779999999999997,50.956,12.888,7.103,0.99649,0.479,92.93
KEY,KeyCorp,S&P 500,21.87,23.338102784,12.789474,10.235458,1.65,,5.202,3.166206,1.3553545,,10.100000000000001,25.3,6.800288766741557,10.33,1.0770000499999999,0.0,34.71,27.54,,,47.949999999999996
KEYS,Keysight Technologies Inc.,S&P 500,316.13,53.836939264,42.894165,23.15986,1.14,30.189,8.201,8.1794195,8.52654,27.990870181727892,36.5,109.1,20.11669148854566,20.897,7.725,64.69200000000001,24.972999,19.143,0.4179,2.024,0.0
KMB,Kimberly-Clark Corporation,S&P 500,109.31,36.284399616,21.475441,14.584175,2.3,12.083,2.537,2.1923904,20.77347,38.5542833570825,0.6,-32.300000000000004,33.96087791563163,104.91299999999998,10.195,37.612998,19.002001,11.790000000000001,3.48933,0.909,100.40001000000001
KIM,Kimco Realty Corporation (HC),S&P 500,24.02,16.112361472,27.930233,26.86801,3.37,18.336,11.168,7.3668838,1.5682946,18.488432045759513,4.9,-5.800000000000001,3.4279677642140967,5.806,2.3740001,68.93299999999999,36.565,27.759,0.84993,0.971,119.77
KMI,"Kinder Morgan, Inc.",S&P 500,30.98,68.925104128,20.381578,20.146843,3.49,13.434,5.711,3.8413236,2.1790814,64.1163721158625,10.8,21.2,6.668566232972053,10.9910004,4.453,49.407002,30.064999999999998,19.305,0.98619,0.458,75.81
KKR,KKR & Co. Inc.,S&P 500,108.48,100.191100928,34.22082,14.684185,0.57,,6.113,3.8783975,3.4516993,,7.8,40.0,11.446172548695303,7.28,1.3860000000000001,54.766999999999996,20.65,12.200999999999999,0.69812,0.856,23.959999
KLAC,KLA Corporation,S&P 500,183.99,240.391553024,50.82597,27.861065,1.79,39.909,17.795,17.702564,37.87361,91.59212683599135,15.2,13.8,59.9987080581827,87.496,20.799999,61.301,42.486000000000004,35.574,0.9688,2.876,21.86
KHC,The Kraft Heinz Company,S&P 500,25.58,30.333370368,,12.226481,0.99,8.516,1.879,1.2182077,0.8425838,9.331908774692126,-1.4000000000000001,,5.823802000515721,-8.76,3.63,33.498,15.49,-13.639000000000001,0.52591,1.061,73.06
KR,Kroger Company (The),S&P 500,57.9,35.472277504,32.897728,10.449641,0.55,8.353,0.454,,6.2581067,11.845809439573316,2.1999999999999997,13.200000000000001,14.028602415613427,13.779001,5.771,23.979001,3.2239999999999998,0.7080000000000001,3.73449,0.791,80.120003
LHX,"L3Harris Technologies, Inc.",S&P 500,266.73,49.669029888,27.328894,19.814316,1.58,30.774,5.137,3.86349,2.5951295,,190.0,-6.1,3.7902288314528194,,,30.414,9.7270004,10.3690006,0.34574,,49.490002
LH,Labcorp Holdings Inc.,S&P 500,336.34,27.277172736,27.546272,17.000786,1.38,14.646,2.368,1.9011132,3.1614468,30.578076593519675,5.800000000000001,28.199999999999996,9.062447242438871,11.728,5.527,28.882997999999997,12.24,6.9860004,0.7912399999999999,1.796,23.82
LRCX,Lam Research Corporation,S&P 500,314.0,392.914796544,54.04475,27.169352,1.43,45.301,16.849,16.912153,31.503963,127.13695832699992,30.0,34.8,62.3069271218986,65.06600399999999,22.840999,50.468999999999994,37.390997999999996,31.272,0.33049,2.629,18.059998999999998
LVS,Las Vegas Sands Corp.,S&P 500,47.03,30.461386752,17.814392,13.347788,1.12,9.201,3.111,2.2203796,52.43032,13.765525229340021,-0.7000000000000001,-19.8,17.059317970882763,122.869,9.549000000000001,79.335,19.658001,12.588,17.03902,0.997,42.64
LDOS,"Leidos Holdings, Inc.",S&P 500,141.39,17.784807424,13.189365,11.061078,2.46,9.918,1.34,1.0062007,3.3579538,15.510569760598562,7.199999999999999,-6.7,14.669172778206066,27.781,8.9099996,17.794999999999998,11.715999,7.803,1.2327599999999999,1.629,15.78
LEN,Lennar Corporation,S&P 500,87.02,20.96269312,13.3876915,13.427976,11.3,11.157,0.779,0.6403318,0.96957135,19.447246665210834,-5.2,-31.5,5.858982897092403,7.367999999999999,3.943,16.363001,5.275000299999999,4.934,0.28692,8.508,31.350002
LII,"Lennox International, Inc.",S&P 500,402.87,13.923459072,18.04973,15.301593,1.24,13.577,2.998,2.6259778,10.732897,50.13172103685356,3.0,0.1,29.278783081541533,71.757007,15.994,33.330002,22.856002,14.871,1.5608199999999999,1.569,23.369999999999997
LLY,Eli Lilly and Company,S&P 500,1255.4,1119.009636352,41.84667,26.57834,1.61,27.932,14.623,14.05232,33.035107,101.12233375650288,47.699999999999996,26.200000000000003,42.746659835020736,102.28600000000002,20.357001,83.399004,54.222,33.528998,1.6207099999999999,1.355,21.69
LIN,Linde plc,S&P 500,487.57,224.760102912,31.055414,24.909382,2.05,18.045,7.036,6.340379,5.751138,54.01913082748772,9.3,11.3,12.661018861694313,18.400997999999998,7.164,48.348,28.119,20.435,0.68947,0.879,40.0
LYV,"Live Nation Entertainment, Inc.",S&P 500,181.82,42.356699136,,96.29787,17.9,29.859,1.762,1.6122046,509.29974,24.988751080145658,9.4,156.20000000000002,60.58491180754935,17.677,2.101,25.777,6.696000000000001,0.513,6.202140000000001,0.852,0.0
LMT,Lockheed Martin Corporation,S&P 500,563.57,130.066743296,21.052298,17.225834,1.22,15.167,1.906,1.6888714,14.783327,23.382259766715492,10.5,443.79999999999995,28.4780074372243,89.165,8.638,11.798,11.9569995,8.163,2.34238,1.193,50.33
L,Loews Corporation,S&P 500,109.83,22.45229568,13.592822,37.872414,1.32,8.004,1.386,1.2010429,1.1744263,17.791042535657684,3.9,15.6,9.910439686769614,9.313,1.909,36.290002,14.533,9.024000000000001,0.44609000000000004,0.507,3.0700000000000003
LOW,"Lowe's Companies, Inc.",S&P 500,216.09,121.22648576,18.375,16.499361,1.43,12.479,1.768,,-16.300068,27.015012087530422,8.3,0.0,31.32949057631702,,12.616,33.082,13.672999999999998,7.3460005,,1.105,41.0
LULU,lululemon athletica inc.,S&P 500,121.07,13.74797312,9.363496,10.758201,0.92,5.6,1.283,1.2271094,2.870794,12.123850471889261,4.3,-35.0,19.092209683736165,32.027,16.045,55.69499999999999,11.205,13.028999999999998,0.44264000000000003,2.226,0.0
LITE,Lumentum Holdings Inc.,S&P 500,866.71,77.743890432,,26.253464,0.63,95.762,25.44,25.794256,16.535849,345.98972154873167,109.3,,18.3142554044424,-240.027,5.815,44.244,27.954,-230.09598000000003,0.35987,1.678,0.0
LYB,LyondellBasell Industries NV,S&P 500,67.53,21.81475328,,10.521363,1.53,9.422,1.078,0.69937015,2.044072,17.76445706840391,19.8,396.0,19.760123494974625,-2.2689999999999997,4.112,12.888,17.924999,-1.1320000000000001,1.3275899999999998,1.641,1146.8101000000001
MTB,M&T Bank Corporation,S&P 500,240.34,34.833195008,12.609653,11.40792,1.64,,4.036,3.672522,1.3653355,,6.2,25.5,12.700620245559879,10.742,1.4080000000000001,0.0,45.108002,32.092,,,31.759999999999998
MPC,Marathon Petroleum Corporation,S&P 500,360.72,105.30738176,12.421487,11.201847,1.79,8.733,0.872,0.65716344,6.3088307,11.385350806794904,53.7,348.0,38.21253683666202,42.099,8.7390006,12.818999999999999,13.561,5.5489999999999995,1.33328,1.25,13.56
MAR,Marriott International,S&P 500,356.39,92.934504448,36.893375,27.070633,2.04,22.901,14.928,12.584226,-20.619648,45.10562525937026,11.1,4.3,29.740920113133257,,9.761000000000001,79.241997,65.276,35.029998,,0.535,28.360000000000003
MRSH,Marsh,S&P 500,192.01,91.629330432,23.189613,16.834785,1.79,14.509,4.028,3.2786822,6.043942,19.148285756197364,6.2,7.3,16.21494712146268,25.902998,7.244000000000001,43.994,26.323998,14.241000000000001,1.45027,1.139,43.96
MLM,"Martin Marietta Materials, Inc.",S&P 500,534.92,32.130418688,34.136566,24.857338,2.65,18.046,5.736,4.804189,2.782129,54.14859066790171,21.0,-23.200000000000003,5.997564843829561,8.894,4.5679998,28.23,20.185,36.736999999999995,0.54945,1.407,21.59
MRVL,"Marvell Technology, Inc.",S&P 500,237.04,212.753924096,86.19636,37.95117,1.34,76.99,23.952,24.406502,11.393962,93.7365797670566,27.6,-80.4,5.07385219460358,16.028000000000002,3.8080000000000003,51.50299699999999,14.479999,28.986,0.2897,3.278,8.25
MAS,Masco Corporation,S&P 500,73.29,14.451866624,16.887096,15.725409,1.95,11.7,2.315,1.8965704,-39.594814,16.109089316285594,-2.9000000000000004,24.5,55.1697035001718,5862.5,15.857,37.205002,23.645,11.613999999999999,,1.865,29.03
MA,Mastercard Incorporated,S&P 500,580.63,508.637642752,31.538837,25.216486,1.76,23.497,14.869,14.498122,90.780174,29.98821629511871,14.099999999999998,22.1,91.08011202674737,241.202,24.063000000000002,100.0,61.108,46.339000000000006,4.39583,1.061,17.930001
MKC,"McCormick & Company, Incorporat",S&P 500,55.41,14.89706496,9.1890545,16.800837,2.19,13.832,2.718,2.0169873,2.1295156,20.86350542246542,16.7,-14.2,9.065839517059205,24.728,5.136,38.853002,17.422001,21.912001,0.65143,0.781,30.95
MCK,McKesson Corporation,S&P 500,858.9,100.139466752,22.519665,16.988853,1.61,15.516,0.267,0.24365841,-23.498032,14.723686059845866,7.7,-17.599999999999998,184.6380944114956,,4.743,3.633,1.348,1.117,,0.893,8.799999999999999
MDT,Medtronic plc.,S&P 500,93.35,119.486201856,24.761272,14.562228,1.86,13.86,3.851,3.2858377,2.4160151,25.832758611528796,9.9,18.3,9.127332869912518,9.8409995,4.917,65.309,22.045,13.203000000000001,0.58214,2.126,76.14
META,"Meta Platforms, Inc.",S&P 500,549.9,1400.873680896,20.572392,15.845125,0.82,12.976,6.234,6.137534,5.363832,64.99480598629961,28.000000000000004,-13.4,25.308875196243047,29.848000000000003,14.591000000000001,81.747,34.827000000000005,29.834998000000002,0.42997,2.226,7.91
MET,"MetLife, Inc.",S&P 500,94.34,59.950891008,17.901327,8.656808,0.53,13.819,1.051,0.755068,2.1925256,,10.5,5.800000000000001,6.875882622800308,13.094,0.451,23.951,5.5180001999999995,4.567,1.7993299999999999,2.027,43.97
MTD,"Mettler-Toledo International, I",S&P 500,1395.25,27.956011008,31.445797,26.99209,2.91,23.549,7.267,6.762665,2180.0781,40.30627004528234,4.5,18.3,48.54680478854031,,21.098,60.256,31.2,21.907,,1.122,0.0
MGM,MGM Resorts International,S&P 500,43.74,11.004667904,26.191618,21.143713,0.6,17.549,2.211,0.63006896,4.3775024,12.519657882680916,1.0,519.4,3.184204810147042,18.924999,1.7659999999999998,44.157000000000004,6.788000499999999,2.398,8.933110000000001,1.335,0.0
MCHP,Microchip Technology Incorporat,S&P 500,76.08,41.312104448,111.882355,16.66539,0.23,30.834,9.066,8.065147,6.4040403,30.270544925642504,38.0,,8.374015170428748,7.19,3.5360000000000005,60.194,23.958,9.34,0.8368800000000001,1.921,267.64998
MU,"Micron Technology, Inc.",S&P 500,966.78,1091.874717696,21.858015,6.236275,0.14,15.717,11.877,,10.836519,142.924896879531,345.7,1368.5,70.66336314286559,66.63799999999999,34.870000000000005,72.56899999999999,80.370003,55.906,0.0633,3.425,1.1199999999999999
MAA,Mid-America Apartment Communiti,S&P 500,131.31,15.668781056,38.394733,40.038784,7.03,17.0,9.486,7.0404134,2.803433,17.009425313821062,1.0,13.700000000000001,3.998723675004861,7.049999999999999,3.129,58.391999999999996,25.356,18.173000000000002,1.0237699999999998,0.048,178.07001
MRNA,"Moderna, Inc.",S&P 500,145.13,57.941106688,,-31.68556,,-24.642,24.277,26.005882,8.564769,193.62108533312403,2.1,,,-38.998002,-13.256,-66.023004,-557.9310399999999,-141.427,0.19036,2.295,0.0
TAP,Molson Coors Beverage Company,S&P 500,42.94,8.006331904,,8.741483,3.92,6.221,1.27,0.72236496,0.7930703,8.561663010762123,-3.3000000000000003,-42.3,6.502060351884412,-19.466,3.7929999999999997,37.013,11.297,-20.808001,0.7603,0.879,35.900003000000005
MDLZ,"Mondelez International, Inc.",S&P 500,64.45,82.731229184,23.436363,19.173615,1.06,16.884,2.587,2.0732968,3.0981107,36.73066328421043,4.1000000000000005,144.9,14.642068284555323,13.340001,4.123,31.146,21.978001,8.862001,0.82643,0.599,73.260003
MPWR,"Monolithic Power Systems, Inc.",S&P 500,1316.28,64.685948928,80.01702,37.829544,1.3,63.273,19.336,19.76255,16.60523,145.5854173450125,47.599999999999994,85.8,32.043640268638214,21.979000000000003,13.572999999999999,55.19500000000001,30.989,24.500999,0.00486,4.975,43.44
MNST,Monster Beverage Corporation,S&P 500,47.79,93.623083008,44.25,36.51018,2.78,30.783,9.795,10.155496,9.997908,55.687218006644734,20.200000000000003,18.0,35.19695942774238,25.704,17.483999,55.546004,29.18,23.079,0.00992,3.729,0.0
MCO,Moody's Corporation,S&P 500,503.32,87.16546048,31.655348,26.611948,2.09,23.052,11.45,10.682042,28.815483,33.796524305868154,15.1,56.699999999999996,34.859640864060815,76.932,15.619999000000002,74.974996,49.473998,34.252,2.4068199999999997,1.19,25.0
MS,Morgan Stanley,S&P 500,214.2,336.41529344,16.74746,15.710261,2.03,,2.771,4.3225484,3.1592453,,28.000000000000004,62.4,,17.969999,1.345,87.641,41.567,25.897,5.172820000000001,1.999,32.31
MOS,Mosaic Company (The),S&P 500,24.41,7.759832576,,15.201241,2.02,7.98,1.12,0.63356435,0.6768898,,-6.0,,-0.06563104839036742,-5.0729999999999995,1.239,11.236,-0.117,-5.213,0.52249,1.337,628.57
MSI,"Motorola Solutions, Inc.",S&P 500,480.47,79.514804224,37.30357,25.180653,2.29,23.534,7.227,6.4979005,29.759678,40.17928330092262,13.3,9.5,22.833929916265635,91.567004,11.25,52.112,27.354,17.438999,3.5785,1.099,37.19
MSCI,MSCI Inc.,S&P 500,563.49,40.965722112,31.063396,25.047562,2.22,24.032,14.145,12.288148,-15.23193,34.28937734902996,12.2,19.6,42.338318064048806,,21.134000999999998,82.975,56.298,40.735,,0.894,42.099997
NDAQ,"Nasdaq, Inc.",S&P 500,98.22,54.902755328,28.387283,20.998846,2.04,18.989,11.341,9.779614,4.604566,32.45802795704588,14.899999999999999,14.099999999999998,10.577183436709117,16.521999,5.8530003,100.0,49.333,35.037,0.77687,1.006,32.650003
NTAP,"NetApp, Inc.",S&P 500,192.27,37.669523456,30.374409,19.175226,2.19,19.543,5.317,5.44837,27.893515,29.08281957925085,12.5,23.400000000000002,,106.734,9.824,70.744,27.259,18.426001,2.02295,1.436,32.759997
NFLX,"Netflix, Inc.",S&P 500,79.59,331.407949824,25.186707,20.830116,1.8,23.015,7.007,6.85141,10.991575,13.053954150386899,13.4,11.1,33.85504768307588,49.541000000000004,16.084999,49.118,33.381,28.219,0.55236,1.142,0.0
NEM,Newmont Corporation,S&P 500,131.58,138.644832256,16.105263,12.435745,2.78,7.938,5.255,5.380713,3.953726,15.726723793574193,15.1,11.4,33.16082218792006,25.905,15.754999999999999,68.041,51.568999999999996,33.363998,0.15807000000000002,2.546,12.86
NWSA,News Corporation,S&P 500,30.38,16.40746496,28.933334,20.096313,2.65,13.424,1.989,1.8173976,1.9363885,15.69904565060865,10.8,-74.9,13.842994475591649,7.979,4.658,57.167,12.537,6.3469999999999995,0.31561,1.623,19.42
NWS,News Corporation,S&P 500,34.55,18.659575808,32.904762,22.854761,3.01,15.11,2.239,2.0668561,2.2146015,17.85391790535232,10.8,-74.9,24.658722113458452,7.979,4.658,57.167,12.537,6.3469999999999995,0.31561,1.623,19.42
NDSN,Nordson Corporation,S&P 500,332.24,18.511730688,33.90204,25.867834,1.91,21.01,6.755,6.2124176,5.780902,29.211866219522516,10.299999999999999,23.0,13.325786700543635,17.763,8.473,55.391,27.284000000000002,18.631001,0.52951,1.823,33.200002
NTRS,Northern Trust Corporation,S&P 500,183.9,33.645543424,15.67775,14.514235,1.23,,4.498,3.703213,2.6880462,,36.4,98.6,16.175239949182394,17.066,1.276,0.0,42.496,24.67,,,27.49
NOC,Northrop Grumman Corporation,S&P 500,551.03,78.28099072,17.919676,18.102186,4.03,12.822,2.169,1.825072,4.377145,31.590390103482676,5.1,-5.800000000000001,12.050552330983438,26.958,7.148000000000001,20.06,11.604000000000001,10.4820006,0.95348,1.168,29.880000000000003
NCLH,Norwegian Cruise Line Holdings ,S&P 500,17.24,7.91639808,10.141176,10.216296,1.56,9.127,2.332,0.7796099,3.076923,,4.9,616.3000000000001,6.144121698081653,36.730000000000004,4.2529996,42.457,14.041999999999998,7.492,6.21051,0.2,0.0
NRG,"NRG Energy, Inc.",S&P 500,113.11,23.776907264,30.002653,10.102309,0.58,14.673,1.441,0.71779346,5.6571975,30.784150189764823,11.0,,12.144498217371694,23.772,4.061,18.795,12.765999,2.563,4.83357,0.968,47.660000000000004
NUE,Nucor Corporation,S&P 500,243.63,55.273721856,19.198582,12.725948,5.21,10.709,1.685,1.5310856,2.5000515,80.88344437124955,23.0,93.8,16.851995191067083,14.548999000000002,7.32,15.554000000000002,15.668000000000001,7.989,0.30512,2.508,17.799999
NVR,"NVR, Inc.",S&P 500,6358.51,16.944538624,16.366821,15.447378,4.97,11.025,1.759,1.7680894,5.0215516,18.451806146155263,-10.9,-22.6,31.35025111410573,31.544,16.547,21.84,13.889000000000001,11.85,0.3215,5.67,0.0
NXPI,NXP Semiconductors N.V.,S&P 500,225.56,56.878149632,19.01855,12.465246,0.55,12.824,4.929,4.313853,4.991701,15.999479214636661,19.5,72.6,16.539821204318585,27.921000000000003,10.456999999999999,56.102,30.406,22.564,0.93325,2.04,34.61
ORLY,"O'Reilly Automotive, Inc.",S&P 500,89.11,72.086495232,28.288889,24.40033,1.93,19.524,4.383,3.8813436,-39.622055,45.89351431194494,8.1,10.299999999999999,39.38866072203442,,13.670999,51.636004,20.150000000000002,14.27,,0.752,0.0
OXY,Occidental Petroleum Corporatio,S&P 500,61.3,61.277769728,18.136093,16.059732,0.85,5.881,3.372,2.5611372,1.8315455,16.176280057466997,53.400000000000006,964.8999999999999,19.551256427696032,10.629,4.6830002,73.31800000000001,45.443,30.318,0.34511000000000003,1.411,29.5
OMC,Omnicom Group Inc.,S&P 500,87.54,24.949444608,236.59459,7.2680054,15.97,8.981,1.476,1.0735292,2.4856608,5.855818152737002,63.4,58.8,15.011110115428977,6.0510002,5.092,18.959999,15.384,1.7439999000000002,1.07744,0.924,837.8399999999999
ON,ON Semiconductor Corporation,S&P 500,74.21,28.890822656,48.82237,16.387577,0.24,14.238,4.801,4.661464,4.0020494,17.439303977924645,9.2,36.6,11.860073149772477,8.312,6.75,42.775999999999996,19.532,10.168000000000001,0.6505500000000001,3.464,0.0
OKE,"ONEOK, Inc.",S&P 500,93.33,58.800963584,16.345009,14.830317,2.07,11.974,2.333,1.4944978,2.564927,65.3434788845697,52.800000000000004,14.2,7.388735078475625,16.277,5.7669999999999995,27.214,13.254,9.286999999999999,1.4306999999999999,0.737,72.540003
ORCL,Oracle Corporation,S&P 500,146.47,421.90258176,24.371048,13.419222,0.81,18.461,8.358,6.2636786,11.232362,,20.599999999999998,21.9,11.128765294189515,53.376000000000005,6.505,65.822,36.202,25.368000000000002,3.8887,1.115,34.31
OTIS,Otis Worldwide Corporation,S&P 500,71.49,27.214051328,18.472868,15.656138,1.42,13.463,2.384,1.8250991,-4.7347507,18.94799069184881,7.3,13.0,78.00468236045816,,14.249,30.313000000000002,15.133000999999998,10.167,,0.831,43.7
PCAR,PACCAR Inc.,S&P 500,131.03,68.969603072,27.643461,18.360643,1.27,22.961,2.701,2.4795117,3.3939443,35.48457868893073,0.5,4.2,9.981808409781086,12.755999000000001,4.1160002,13.715,12.024,9.003,0.7291,5.519,28.21
PKG,Packaging Corporation of Americ,S&P 500,252.79,22.523158528,32.367477,19.541,1.98,13.098,2.748,2.362255,4.802059,52.02253769636077,14.7,-19.5,11.626154228817546,14.887,8.2779996,21.385998999999998,13.120999999999999,7.256,0.94474,2.941,68.17999999999999
PLTR,Palantir Technologies Inc.,S&P 500,179.94,432.406331392,148.71074,77.75339,2.35,158.985,68.766,70.24212,44.23304,200.27114435116331,92.80000000000001,215.39999999999998,,38.096999999999994,17.292999000000002,84.796,47.120996999999996,49.005002,0.02139,7.228,0.0
PANW,"Palo Alto Networks, Inc.",S&P 500,357.87,291.66403584,303.27966,86.928116,3.99,195.944,27.406,27.498613,10.515691,81.4846243731375,31.1,,-0.7719867596296164,4.8309997000000005,1.7719999,71.963996,-2.465,7.947,0.07698,0.856,0.0
PSKY,Paramount Skydance Corporation,S&P 500,10.35,11.58344192,345.00003,12.037824,1.01,8.225,0.935,0.3989055,0.9857143,0.6584073045319346,0.8999999999999999,-54.1,8.267026130665855,-0.8959999999999999,2.7490001,33.328998,9.345,-2.1329998999999997,1.26479,1.04,666.67
PH,Parker-Hannifin Corporation,S&P 500,1001.74,126.305779712,35.087215,25.429203,3.43,24.485,6.249,5.8749604,8.200431,43.55184098883067,9.8,19.3,16.242129961579806,25.075999999999997,9.421,37.295,22.398001,16.968,0.5527799999999999,1.262,25.979999999999997
